LOCALIDAD;PARCELA;FECHA;COD_EJEMPLAR;RAMA;ELONGACION;LONG_ELONG
Cañar;CIR1;12/9/2014 0:00:00;7;R1;Elong 3;1.20
Cañar;CIR1;12/9/2014 0:00:00;7;R2;Elong 3;5.40
Cañar;CIR1;12/9/2014 0:00:00;7;R3;Elong 3;2.30
Cañar;CIR1;12/9/2014 0:00:00;8;R1;Elong 3;1.80
Cañar;CIR1;12/9/2014 0:00:00;8;R2;Elong 3;8.30
Cañar;CIR2;12/9/2014 0:00:00;3;R1;Elong 1;9.00
Cañar;CIR1;12/9/2014 0:00:00;9;R1;Elong 3;6.20
Cañar;CIR1;12/9/2014 0:00:00;4;R2;Elong 3;1.60
Cañar;CIR1;12/9/2014 0:00:00;9;R3;Elong 3;9.10
Cañar;CIR1;12/9/2014 0:00:00;10;R1;Elong 3;2.40
Cañar;CIR1;12/9/2014 0:00:00;10;R2;Elong 3;2.00
Cañar;CIR1;12/9/2014 0:00:00;10;R3;Elong 3;1.60
Cañar;CIR2;12/9/2014 0:00:00;8;R3;Elong 1;0.90
Cañar;CIR2;12/9/2014 0:00:00;9;R1;Elong 1;3.40
Cañar;CIR2;12/9/2014 0:00:00;9;R2;Elong 1;4.10
Cañar;CIR2;12/9/2014 0:00:00;9;R3;Elong 1;8.40
Cañar;CIR2;12/9/2014 0:00:00;10;R1;Elong 1;4.00
Cañar;CIR2;12/9/2014 0:00:00;10;R2;Elong 1;1.60
Cañar;CIR2;12/9/2014 0:00:00;10;R3;Elong 1;1.60
Cañar;CIR1;12/9/2014 0:00:00;8;R3;Elong 3;7.60
Cañar;CIR2;12/9/2014 0:00:00;8;R1;Elong 1;2.10
Cañar;CIR1;12/9/2014 0:00:00;6;R1;Elong 2;9.40
Cañar;CIR2;12/9/2014 0:00:00;4;R1;Elong 1;1.70
Cañar;CIR2;12/9/2014 0:00:00;4;R2;Elong 1;1.40
Cañar;CIR2;12/9/2014 0:00:00;4;R3;Elong 1;1.00
Cañar;CIR2;12/9/2014 0:00:00;5;R1;Elong 1;2.80
Cañar;CIR2;12/9/2014 0:00:00;5;R2;Elong 1;11.30
Cañar;CIR2;12/9/2014 0:00:00;5;R3;Elong 1;8.70
Cañar;CIR2;12/9/2014 0:00:00;6;R1;Elong 1;9.40
Cañar;CIR2;12/9/2014 0:00:00;6;R2;Elong 1;2.10
Cañar;CIR2;12/9/2014 0:00:00;6;R3;Elong 1;0.60
Cañar;CIR2;12/9/2014 0:00:00;7;R1;Elong 1;1.10
Cañar;CIR1;12/9/2014 0:00:00;5;R1;Elong 3;3.00
Cañar;CIR2;12/9/2014 0:00:00;7;R3;Elong 1;4.40
Cañar;CIR1;12/9/2014 0:00:00;4;R3;Elong 3;3.40
Cañar;CIR2;12/9/2014 0:00:00;8;R2;Elong 1;5.10
Cañar;CIR1;12/9/2014 0:00:00;9;R2;Elong 1;5.40
Cañar;CIR1;12/9/2014 0:00:00;9;R3;Elong 1;3.00
Cañar;CIR1;12/9/2014 0:00:00;10;R1;Elong 1;1.40
Cañar;CIR1;12/9/2014 0:00:00;10;R2;Elong 1;10.00
Cañar;CIR1;12/9/2014 0:00:00;10;R3;Elong 1;4.80
Cañar;CIR1;12/9/2014 0:00:00;10;R2;Elong 2;7.30
Cañar;CIR1;12/9/2014 0:00:00;3;R2;Elong 3;2.10
Cañar;CIR1;12/9/2014 0:00:00;3;R3;Elong 3;2.30
Cañar;CIR1;12/9/2014 0:00:00;4;R1;Elong 3;4.00
Cañar;CIR2;12/9/2014 0:00:00;3;R2;Elong 1;7.00
Cañar;CIR2;12/9/2014 0:00:00;7;R2;Elong 1;2.10
Cañar;CIR2;12/9/2014 0:00:00;8;R2;Elong 2;2.80
Cañar;CIR2;12/9/2014 0:00:00;5;R1;Elong 2;7.40
Cañar;CIR1;12/9/2014 0:00:00;1;R3;Elong 2;6.00
Cañar;CIR1;12/9/2014 0:00:00;2;R1;Elong 2;4.20
Cañar;CIR1;12/9/2014 0:00:00;2;R2;Elong 2;1.20
Cañar;CIR1;12/9/2014 0:00:00;2;R3;Elong 2;2.60
Cañar;CIR1;12/9/2014 0:00:00;3;R1;Elong 2;2.60
Cañar;CIR1;12/9/2014 0:00:00;3;R2;Elong 2;0.70
Cañar;CIR1;12/9/2014 0:00:00;1;R2;Elong 2;5.20
Cañar;CIR2;12/9/2014 0:00:00;8;R3;Elong 2;1.10
Cañar;CIR1;12/9/2014 0:00:00;1;R1;Elong 2;2.40
Cañar;CIR2;12/9/2014 0:00:00;8;R1;Elong 2;2.00
Cañar;CIR2;12/9/2014 0:00:00;7;R3;Elong 2;3.00
Cañar;CIR2;12/9/2014 0:00:00;7;R2;Elong 2;1.20
Cañar;CIR2;12/9/2014 0:00:00;7;R1;Elong 2;1.40
Cañar;CIR2;12/9/2014 0:00:00;6;R2;Elong 2;2.30
Cañar;CIR2;12/9/2014 0:00:00;5;R3;Elong 2;6.10
Cañar;CIR2;12/9/2014 0:00:00;5;R2;Elong 2;2.40
Cañar;CIR1;12/9/2014 0:00:00;3;R3;Elong 2;2.40
Cañar;CIR2;12/9/2014 0:00:00;2;R3;Elong 3;7.60
Cañar;CIR2;12/9/2014 0:00:00;2;R2;Elong 3;4.20
Cañar;CIR2;12/9/2014 0:00:00;2;R1;Elong 3;4.80
Cañar;CIR2;12/9/2014 0:00:00;1;R3;Elong 3;8.40
Cañar;CIR2;12/9/2014 0:00:00;1;R2;Elong 3;3.60
Cañar;CIR2;12/9/2014 0:00:00;1;R1;Elong 3;10.00
Cañar;CIR1;12/9/2014 0:00:00;3;R1;Elong 3;4.00
Cañar;CIR1;12/9/2014 0:00:00;2;R3;Elong 3;1.20
Cañar;CIR1;12/9/2014 0:00:00;1;R3;Elong 2;4.60
Cañar;CIR1;12/9/2014 0:00:00;2;R1;Elong 3;2.10
Cañar;CIR2;12/9/2014 0:00:00;6;R1;Elong 2;4.20
Cañar;CIR2;12/9/2014 0:00:00;3;R1;Elong 3;2.00
Cañar;CIR2;12/9/2014 0:00:00;3;R2;Elong 3;2.30
Cañar;CIR2;12/9/2014 0:00:00;3;R3;Elong 3;3.60
Cañar;CIR1;12/9/2014 0:00:00;6;R3;Elong 2;7.60
Cañar;CIR1;12/9/2014 0:00:00;1;R2;Elong 3;4.60
Cañar;CIR2;12/9/2014 0:00:00;2;R1;Elong 2;2.40
Cañar;CIR1;12/9/2014 0:00:00;1;R1;Elong 3;1.60
Cañar;CIR1;12/9/2014 0:00:00;2;R2;Elong 3;2.60
Cañar;CIR2;12/9/2014 0:00:00;10;R3;Elong 3;7.10
Cañar;CIR2;12/9/2014 0:00:00;4;R3;Elong 2;0.80
Cañar;CIR2;12/9/2014 0:00:00;8;R2;Elong 3;3.90
Cañar;CIR2;12/9/2014 0:00:00;6;R3;Elong 2;2.30
Cañar;CIR2;12/9/2014 0:00:00;8;R3;Elong 3;1.60
Cañar;CIR2;12/9/2014 0:00:00;9;R1;Elong 3;3.30
Cañar;CIR2;12/9/2014 0:00:00;9;R2;Elong 3;14.40
Cañar;CIR2;12/9/2014 0:00:00;9;R3;Elong 3;2.60
Cañar;CIR2;12/9/2014 0:00:00;10;R3;Elong 2;5.10
Cañar;CIR2;12/9/2014 0:00:00;10;R2;Elong 3;1.90
Cañar;CIR2;12/9/2014 0:00:00;8;R1;Elong 3;0.90
Cañar;CIR2;12/9/2014 0:00:00;3;R3;Elong 2;1.60
Cañar;CIR2;12/9/2014 0:00:00;3;R2;Elong 2;10.60
Cañar;CIR1;12/9/2014 0:00:00;10;R3;Elong 2;5.00
Cañar;CIR2;12/9/2014 0:00:00;3;R1;Elong 2;1.10
Cañar;CIR2;12/9/2014 0:00:00;2;R3;Elong 2;8.60
Cañar;CIR2;12/9/2014 0:00:00;1;R1;Elong 1;7.10
Cañar;CIR2;12/9/2014 0:00:00;1;R2;Elong 1;1.80
Cañar;CIR2;12/9/2014 0:00:00;2;R2;Elong 2;7.60
Cañar;CIR2;12/9/2014 0:00:00;10;R1;Elong 3;2.30
Cañar;CIR2;12/9/2014 0:00:00;5;R1;Elong 3;2.10
Cañar;CIR2;12/9/2014 0:00:00;4;R2;Elong 2;0.90
Cañar;CIR2;12/9/2014 0:00:00;4;R1;Elong 3;2.40
Cañar;CIR2;12/9/2014 0:00:00;4;R2;Elong 3;3.30
Cañar;CIR2;12/9/2014 0:00:00;9;R1;Elong 2;5.60
Cañar;CIR2;12/9/2014 0:00:00;10;R2;Elong 2;1.60
Cañar;CIR2;12/9/2014 0:00:00;5;R2;Elong 3;7.80
Cañar;CIR2;12/9/2014 0:00:00;5;R3;Elong 3;1.70
Cañar;CIR2;12/9/2014 0:00:00;6;R1;Elong 3;3.20
Cañar;CIR2;12/9/2014 0:00:00;9;R2;Elong 2;5.70
Cañar;CIR2;12/9/2014 0:00:00;10;R1;Elong 2;7.10
Cañar;CIR2;12/9/2014 0:00:00;4;R3;Elong 3;1.60
Cañar;CIR2;12/9/2014 0:00:00;9;R3;Elong 2;1.20
Cañar;CIR2;12/9/2014 0:00:00;6;R2;Elong 3;1.60
Cañar;CIR2;12/9/2014 0:00:00;7;R3;Elong 3;3.10
Cañar;CIR2;12/9/2014 0:00:00;7;R2;Elong 3;0.80
Cañar;CIR2;12/9/2014 0:00:00;7;R1;Elong 3;1.60
Cañar;CIR2;12/9/2014 0:00:00;6;R3;Elong 3;2.90
Cañar;CSR1;19/9/2014 0:00:00;2;R2;Elong 1;6.20
Cañar;CSR2;19/9/2014 0:00:00;5;R2;Elong 3;2.60
Cañar;CSR2;19/9/2014 0:00:00;3;R3;Elong 3;1.80
Cañar;CSR2;19/9/2014 0:00:00;4;R1;Elong 3;0.90
Cañar;CSR2;19/9/2014 0:00:00;4;R2;Elong 3;7.00
Cañar;CSR2;19/9/2014 0:00:00;4;R3;Elong 3;6.00
Cañar;CSR2;19/9/2014 0:00:00;5;R1;Elong 3;2.70
Cañar;CSR2;19/9/2014 0:00:00;10;R1;Elong 1;12.90
Cañar;CSR2;19/9/2014 0:00:00;3;R3;Elong 1;1.70
Cañar;CSR2;19/9/2014 0:00:00;7;R2;Elong 1;5.60
Cañar;CSR2;19/9/2014 0:00:00;7;R1;Elong 1;6.80
Cañar;CSR2;19/9/2014 0:00:00;6;R3;Elong 1;5.00
Cañar;CSR2;19/9/2014 0:00:00;6;R2;Elong 1;5.20
Cañar;CSR2;19/9/2014 0:00:00;6;R1;Elong 1;6.70
Cañar;CSR2;19/9/2014 0:00:00;5;R3;Elong 1;0.70
Cañar;CSR2;19/9/2014 0:00:00;5;R2;Elong 1;4.10
Cañar;CSR2;19/9/2014 0:00:00;5;R1;Elong 1;3.30
Cañar;CSR2;19/9/2014 0:00:00;10;R3;Elong 1;1.00
Cañar;CSR2;19/9/2014 0:00:00;4;R1;Elong 1;4.40
Cañar;CSR2;19/9/2014 0:00:00;8;R2;Elong 1;1.70
Cañar;CSR2;19/9/2014 0:00:00;3;R2;Elong 1;2.40
Cañar;CSR2;19/9/2014 0:00:00;3;R1;Elong 1;2.20
Cañar;CSR2;19/9/2014 0:00:00;2;R3;Elong 1;3.00
Cañar;CSR2;19/9/2014 0:00:00;2;R2;Elong 1;1.20
Cañar;CSR2;19/9/2014 0:00:00;2;R1;Elong 1;2.30
Cañar;CSR2;19/9/2014 0:00:00;1;R3;Elong 1;2.90
Cañar;CSR2;19/9/2014 0:00:00;1;R2;Elong 1;4.50
Cañar;CSR2;19/9/2014 0:00:00;1;R1;Elong 1;6.80
Cañar;CSR2;19/9/2014 0:00:00;4;R3;Elong 1;13.80
Cañar;CSR2;19/9/2014 0:00:00;9;R3;Elong 3;4.50
Cañar;CSR2;19/9/2014 0:00:00;6;R2;Elong 3;8.20
Cañar;CSR2;19/9/2014 0:00:00;6;R3;Elong 3;1.70
Cañar;CSR2;19/9/2014 0:00:00;7;R1;Elong 3;3.60
Cañar;CSR2;19/9/2014 0:00:00;7;R2;Elong 3;2.50
Cañar;CSR2;19/9/2014 0:00:00;7;R3;Elong 3;2.00
Cañar;CSR2;19/9/2014 0:00:00;8;R1;Elong 3;1.70
Cañar;CSR2;19/9/2014 0:00:00;8;R2;Elong 3;1.90
Cañar;CSR2;19/9/2014 0:00:00;8;R3;Elong 3;1.70
Cañar;CSR2;19/9/2014 0:00:00;7;R3;Elong 1;8.60
Cañar;CSR2;19/9/2014 0:00:00;9;R2;Elong 3;2.00
Cañar;CSR2;19/9/2014 0:00:00;8;R1;Elong 1;2.20
Cañar;CSR2;19/9/2014 0:00:00;10;R1;Elong 3;2.10
Cañar;CSR2;19/9/2014 0:00:00;10;R2;Elong 3;1.10
Cañar;CSR2;19/9/2014 0:00:00;10;R3;Elong 3;2.20
Cañar;CSR2;19/9/2014 0:00:00;10;R2;Elong 1;0.70
Cañar;CSR2;19/9/2014 0:00:00;9;R3;Elong 1;3.00
Cañar;CSR2;19/9/2014 0:00:00;9;R2;Elong 1;2.50
Cañar;CSR2;19/9/2014 0:00:00;9;R1;Elong 1;6.20
Cañar;CSR2;19/9/2014 0:00:00;8;R3;Elong 1;0.70
Cañar;CSR2;19/9/2014 0:00:00;6;R1;Elong 3;8.40
Cañar;CSR2;19/9/2014 0:00:00;9;R1;Elong 3;10.60
Cañar;CSR1;19/9/2014 0:00:00;2;R3;Elong 2;5.60
Cañar;CSR1;19/9/2014 0:00:00;3;R1;Elong 1;0.70
Cañar;CSR1;19/9/2014 0:00:00;1;R3;Elong 3;3.00
Cañar;CSR1;19/9/2014 0:00:00;1;R2;Elong 3;5.00
Cañar;CSR1;19/9/2014 0:00:00;1;R1;Elong 3;1.70
Cañar;CSR1;19/9/2014 0:00:00;10;R3;Elong 3;1.80
Cañar;CSR1;19/9/2014 0:00:00;10;R3;Elong 2;2.40
Cañar;CSR1;19/9/2014 0:00:00;1;R1;Elong 2;2.60
Cañar;CSR1;19/9/2014 0:00:00;1;R2;Elong 2;2.90
Cañar;CSR1;19/9/2014 0:00:00;1;R3;Elong 2;1.20
Cañar;CSR1;19/9/2014 0:00:00;2;R2;Elong 3;1.90
Cañar;CSR1;19/9/2014 0:00:00;2;R2;Elong 2;4.20
Cañar;CSR1;19/9/2014 0:00:00;2;R3;Elong 3;6.60
Cañar;CSR1;19/9/2014 0:00:00;3;R1;Elong 2;1.10
Cañar;CSR1;19/9/2014 0:00:00;3;R3;Elong 2;2.00
Cañar;CSR1;19/9/2014 0:00:00;4;R1;Elong 2;10.30
Cañar;CSR1;19/9/2014 0:00:00;4;R2;Elong 2;1.10
Cañar;CSR1;19/9/2014 0:00:00;4;R3;Elong 2;2.60
Cañar;CSR1;19/9/2014 0:00:00;5;R1;Elong 2;1.60
Cañar;CSR1;19/9/2014 0:00:00;5;R2;Elong 2;1.10
Cañar;CSR2;19/9/2014 0:00:00;3;R2;Elong 3;3.10
Cañar;CSR1;19/9/2014 0:00:00;10;R2;Elong 3;3.40
Cañar;CSR1;19/9/2014 0:00:00;2;R1;Elong 2;2.20
Cañar;CSR1;19/9/2014 0:00:00;6;R1;Elong 3;1.10
Cañar;CSR1;19/9/2014 0:00:00;10;R1;Elong 3;5.80
Cañar;CSR1;19/9/2014 0:00:00;9;R3;Elong 3;5.30
Cañar;CSR1;19/9/2014 0:00:00;9;R2;Elong 3;12.20
Cañar;CSR1;19/9/2014 0:00:00;8;R3;Elong 3;1.50
Cañar;CSR1;19/9/2014 0:00:00;8;R2;Elong 3;5.60
Cañar;CSR1;19/9/2014 0:00:00;8;R1;Elong 3;2.80
Cañar;CSR1;19/9/2014 0:00:00;7;R3;Elong 3;2.00
Cañar;CSR1;19/9/2014 0:00:00;7;R2;Elong 3;1.50
Cañar;CSR1;19/9/2014 0:00:00;7;R1;Elong 3;0.40
Cañar;CSR1;19/9/2014 0:00:00;2;R1;Elong 3;2.50
Cañar;CSR1;19/9/2014 0:00:00;6;R2;Elong 3;1.70
Cañar;CSR1;19/9/2014 0:00:00;6;R3;Elong 2;3.10
Cañar;CSR1;19/9/2014 0:00:00;5;R3;Elong 3;1.70
Cañar;CSR1;19/9/2014 0:00:00;5;R2;Elong 3;2.60
Cañar;CSR1;19/9/2014 0:00:00;5;R1;Elong 3;2.60
Cañar;CSR1;19/9/2014 0:00:00;4;R3;Elong 3;3.20
Cañar;CSR1;19/9/2014 0:00:00;4;R2;Elong 3;2.50
Cañar;CSR1;19/9/2014 0:00:00;4;R1;Elong 3;7.60
Cañar;CSR1;19/9/2014 0:00:00;3;R3;Elong 3;3.00
Cañar;CSR1;19/9/2014 0:00:00;3;R2;Elong 3;2.10
Cañar;CSR1;19/9/2014 0:00:00;3;R1;Elong 3;0.90
Cañar;CSR1;19/9/2014 0:00:00;6;R3;Elong 3;4.80
Cañar;CSR2;19/9/2014 0:00:00;7;R3;Elong 2;3.20
Cañar;CSR1;19/9/2014 0:00:00;6;R1;Elong 2;3.40
Cañar;CSR2;19/9/2014 0:00:00;4;R3;Elong 2;3.60
Cañar;CSR2;19/9/2014 0:00:00;5;R1;Elong 2;4.60
Cañar;CSR2;19/9/2014 0:00:00;5;R2;Elong 2;2.20
Cañar;CSR2;19/9/2014 0:00:00;5;R3;Elong 2;3.60
Cañar;CSR2;19/9/2014 0:00:00;5;R3;Elong 2;2.50
Cañar;CSR2;19/9/2014 0:00:00;6;R1;Elong 2;2.10
Cañar;CSR2;19/9/2014 0:00:00;6;R2;Elong 2;4.00
Cañar;CSR2;19/9/2014 0:00:00;6;R3;Elong 2;1.90
Cañar;CSR2;19/9/2014 0:00:00;4;R2;Elong 2;8.00
Cañar;CSR2;19/9/2014 0:00:00;7;R2;Elong 2;1.70
Cañar;CSR2;19/9/2014 0:00:00;4;R1;Elong 2;2.50
Cañar;CSR2;19/9/2014 0:00:00;8;R1;Elong 2;4.10
Cañar;CSR2;19/9/2014 0:00:00;8;R2;Elong 2;2.60
Cañar;CSR2;19/9/2014 0:00:00;8;R3;Elong 2;0.60
Cañar;CSR2;19/9/2014 0:00:00;9;R1;Elong 2;6.00
Cañar;CSR2;19/9/2014 0:00:00;9;R2;Elong 2;7.00
Cañar;CSR2;19/9/2014 0:00:00;9;R3;Elong 2;4.10
Cañar;CSR2;19/9/2014 0:00:00;10;R1;Elong 2;0.70
Cañar;CSR2;19/9/2014 0:00:00;10;R2;Elong 2;1.90
Cañar;CSR2;19/9/2014 0:00:00;10;R3;Elong 2;0.70
Cañar;CSR2;19/9/2014 0:00:00;7;R1;Elong 2;7.00
Cañar;CSR1;19/9/2014 0:00:00;10;R2;Elong 2;1.20
Cañar;CSR1;19/9/2014 0:00:00;7;R1;Elong 2;0.70
Cañar;CSR1;19/9/2014 0:00:00;7;R2;Elong 2;1.80
Cañar;CSR1;19/9/2014 0:00:00;7;R3;Elong 2;4.60
Cañar;CSR1;19/9/2014 0:00:00;8;R1;Elong 2;5.60
Cañar;CSR1;19/9/2014 0:00:00;8;R2;Elong 2;1.70
Cañar;CSR1;19/9/2014 0:00:00;8;R3;Elong 2;1.40
Cañar;CSR1;19/9/2014 0:00:00;9;R1;Elong 2;3.00
Cañar;CSR1;19/9/2014 0:00:00;9;R1;Elong 2;11.60
Cañar;CSR1;19/9/2014 0:00:00;9;R2;Elong 2;6.10
Cañar;CSR2;19/9/2014 0:00:00;4;R2;Elong 2;4.60
Cañar;CSR1;19/9/2014 0:00:00;10;R1;Elong 2;6.20
Cañar;CSR1;19/9/2014 0:00:00;5;R3;Elong 2;2.20
Cañar;CSR2;19/9/2014 0:00:00;1;R1;Elong 2;1.90
Cañar;CSR2;19/9/2014 0:00:00;1;R2;Elong 2;4.90
Cañar;CSR2;19/9/2014 0:00:00;1;R3;Elong 2;3.20
Cañar;CSR2;19/9/2014 0:00:00;2;R1;Elong 2;4.60
Cañar;CSR2;19/9/2014 0:00:00;2;R2;Elong 2;2.00
Cañar;CSR2;19/9/2014 0:00:00;2;R3;Elong 2;3.60
Cañar;CSR2;19/9/2014 0:00:00;3;R1;Elong 2;4.50
Cañar;CSR2;19/9/2014 0:00:00;3;R2;Elong 2;4.20
Cañar;CSR2;19/9/2014 0:00:00;3;R3;Elong 2;1.50
Cañar;CSR1;19/9/2014 0:00:00;9;R3;Elong 2;1.70
Cañar;CSR2;19/9/2014 0:00:00;2;R3;Elong 3;3.30
Cañar;CSR1;19/9/2014 0:00:00;4;R1;Elong 1;6.10
Cañar;CSR1;19/9/2014 0:00:00;2;R3;Elong 1;7.00
Cañar;CSR1;19/9/2014 0:00:00;3;R2;Elong 1;1.20
Cañar;CSR2;19/9/2014 0:00:00;1;R1;Elong 3;2.20
Cañar;CSR2;19/9/2014 0:00:00;1;R2;Elong 3;4.30
Cañar;CSR2;19/9/2014 0:00:00;1;R3;Elong 3;5.00
Cañar;CSR1;19/9/2014 0:00:00;3;R2;Elong 1;1.80
Cañar;CSR2;19/9/2014 0:00:00;2;R2;Elong 3;2.30
Cañar;CSR1;19/9/2014 0:00:00;4;R2;Elong 1;1.50
Cañar;CSR2;19/9/2014 0:00:00;3;R1;Elong 3;4.20
Cañar;CSR1;19/9/2014 0:00:00;6;R2;Elong 2;3.40
Cañar;CSR1;19/9/2014 0:00:00;10;R3;Elong 1;1.60
Cañar;CSR1;19/9/2014 0:00:00;1;R1;Elong 1;5.70
Cañar;CSR1;19/9/2014 0:00:00;1;R2;Elong 1;5.10
Cañar;CSR1;19/9/2014 0:00:00;1;R3;Elong 1;2.70
Cañar;CSR1;19/9/2014 0:00:00;2;R1;Elong 1;1.60
Cañar;CSR2;19/9/2014 0:00:00;2;R1;Elong 3;7.50
Cañar;CSR1;19/9/2014 0:00:00;7;R2;Elong 1;2.40
Cañar;CSR1;19/9/2014 0:00:00;10;R2;Elong 1;4.40
Cañar;CSR1;19/9/2014 0:00:00;10;R1;Elong 1;10.20
Cañar;CSR1;19/9/2014 0:00:00;9;R3;Elong 1;1.80
Cañar;CSR1;19/9/2014 0:00:00;9;R2;Elong 1;0.90
Cañar;CSR1;19/9/2014 0:00:00;9;R1;Elong 1;3.60
Cañar;CSR1;19/9/2014 0:00:00;8;R3;Elong 1;2.10
Cañar;CSR1;19/9/2014 0:00:00;8;R2;Elong 1;2.20
Cañar;CSR1;19/9/2014 0:00:00;3;R3;Elong 1;1.70
Cañar;CSR1;19/9/2014 0:00:00;7;R3;Elong 1;2.70
Cañar;CSR1;19/9/2014 0:00:00;4;R3;Elong 1;3.50
Cañar;CSR1;19/9/2014 0:00:00;7;R1;Elong 1;1.20
Cañar;CSR1;19/9/2014 0:00:00;6;R3;Elong 1;7.20
Cañar;CSR1;19/9/2014 0:00:00;6;R2;Elong 1;2.70
Cañar;CSR1;19/9/2014 0:00:00;6;R1;Elong 1;3.70
Cañar;CSR1;19/9/2014 0:00:00;5;R3;Elong 1;1.60
Cañar;CSR1;19/9/2014 0:00:00;5;R2;Elong 1;5.00
Cañar;CSR1;19/9/2014 0:00:00;5;R1;Elong 1;7.20
Cañar;CSR1;19/9/2014 0:00:00;8;R1;Elong 1;3.40
Cañar;CIR1;1/10/2015 0:00:00;1;R1;Elong 2;0.50
Cañar;CIR1;1/10/2015 0:00:00;3;R1;Elong 3;1.00
Cañar;CIR1;1/10/2015 0:00:00;1;R2;Elong 2;1.00
Cañar;CIR1;1/10/2015 0:00:00;4;R1;Elong 2;0.50
Cañar;CIR1;1/10/2015 0:00:00;6;R2;Elong 2;1.50
Cañar;CIR1;1/10/2015 0:00:00;6;R1;Elong 2;6.00
Cañar;CIR1;1/10/2015 0:00:00;5;R3;Elong 2;1.00
Cañar;CIR1;1/10/2015 0:00:00;5;R2;Elong 2;1.00
Cañar;CIR1;1/10/2015 0:00:00;8;R2;Elong 1;4.00
Cañar;CIR1;1/10/2015 0:00:00;5;R1;Elong 2;1.00
Cañar;CIR1;1/10/2015 0:00:00;4;R3;Elong 2;3.50
Cañar;CIR1;1/10/2015 0:00:00;4;R2;Elong 2;0.50
Cañar;CIR1;1/10/2015 0:00:00;1;R3;Elong 2;4.50
Cañar;CIR1;1/10/2015 0:00:00;3;R3;Elong 2;2.50
Cañar;CIR1;1/10/2015 0:00:00;3;R2;Elong 2;1.00
Cañar;CIR1;1/10/2015 0:00:00;3;R1;Elong 2;1.50
Cañar;CIR1;1/10/2015 0:00:00;2;R3;Elong 2;5.00
Cañar;CIR1;1/10/2015 0:00:00;2;R2;Elong 2;4.00
Cañar;CIR1;1/10/2015 0:00:00;2;R1;Elong 2;2.00
Cañar;CIR1;1/10/2015 0:00:00;2;R3;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;3;R1;Elong 1;4.00
Cañar;CIR1;1/10/2015 0:00:00;9;R1;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;6;R1;Elong 1;6.50
Cañar;CIR1;1/10/2015 0:00:00;5;R3;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;5;R2;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;5;R1;Elong 1;3.50
Cañar;CIR1;1/10/2015 0:00:00;4;R3;Elong 1;1.00
Cañar;CIR1;1/10/2015 0:00:00;6;R3;Elong 1;4.00
Cañar;CIR1;1/10/2015 0:00:00;3;R2;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;7;R1;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;2;R3;Elong 1;4.00
Cañar;CIR1;1/10/2015 0:00:00;2;R2;Elong 1;2.50
Cañar;CIR1;1/10/2015 0:00:00;2;R1;Elong 1;5.00
Cañar;CIR1;1/10/2015 0:00:00;1;R3;Elong 1;0.50
Cañar;CIR1;1/10/2015 0:00:00;1;R2;Elong 1;3.00
Cañar;CIR1;1/10/2015 0:00:00;1;R1;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;4;R1;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;9;R2;Elong 1;3.50
Cañar;CIR1;1/10/2015 0:00:00;2;R1;Elong 3;5.00
Cañar;CIR1;1/10/2015 0:00:00;1;R3;Elong 3;3.00
Cañar;CIR1;1/10/2015 0:00:00;1;R2;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;1;R1;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;10;R3;Elong 1;4.50
Cañar;CIR1;1/10/2015 0:00:00;10;R2;Elong 1;4.00
Cañar;CIR1;1/10/2015 0:00:00;6;R2;Elong 1;2.00
Cañar;CIR1;1/10/2015 0:00:00;9;R3;Elong 1;2.00
Cañar;CIR1;1/10/2015 0:00:00;2;R2;Elong 3;0.50
Cañar;CIR1;1/10/2015 0:00:00;6;R3;Elong 2;3.50
Cañar;CIR1;1/10/2015 0:00:00;8;R3;Elong 1;10.00
Cañar;CIR1;1/10/2015 0:00:00;9;R2;Elong 2;0.50
Cañar;CIR1;1/10/2015 0:00:00;8;R1;Elong 1;4.00
Cañar;CIR1;1/10/2015 0:00:00;7;R3;Elong 1;1.00
Cañar;CIR1;1/10/2015 0:00:00;7;R2;Elong 1;1.50
Cañar;CIR1;1/10/2015 0:00:00;10;R1;Elong 1;7.00
Cañar;CIR2;1/10/2015 0:00:00;10;R2;Elong 3;3.50
Cañar;CIR1;1/10/2015 0:00:00;8;R3;Elong 2;3.00
Cañar;CIR2;1/10/2015 0:00:00;3;R2;Elong 1;6.00
Cañar;CIR2;1/10/2015 0:00:00;3;R1;Elong 1;4.50
Cañar;CIR2;1/10/2015 0:00:00;2;R2;Elong 1;2.00
Cañar;CIR2;1/10/2015 0:00:00;2;R1;Elong 1;5.20
Cañar;CIR2;1/10/2015 0:00:00;1;R3;Elong 1;4.00
Cañar;CIR2;1/10/2015 0:00:00;1;R2;Elong 1;3.00
Cañar;CIR2;1/10/2015 0:00:00;4;R1;Elong 1;2.00
Cañar;CIR2;1/10/2015 0:00:00;10;R3;Elong 3;1.00
